gene_name,k562_gwps,k562_essential,rpe1,any_source,A_mean_cpm,A_de_gate,B_mean_cpm,B_de_gate,C_mean_cpm,C_de_gate
SLC4A1,False,False,False,False,0.08162330506293464,False,0.013798713557133134,False,0.04158875116639049,False
CALCR,False,False,False,False,0.0,False,0.003427587417189488,False,0.0,False
HCCS,True,True,True,True,56.03993155402831,True,85.2156473278804,True,41.39155056531252,True
DVL2,True,True,True,True,52.96974008657029,True,9.5928762732017,True,18.739939222241937,True
PRSS22,False,False,False,False,0.032427015373673346,False,0.0,False,43.41249976317099,True
UPF1,True,True,True,True,140.25469923779113,True,44.3467500883212,True,74.60042125053593,True
SKAP2,True,True,False,True,0.004896110093220305,False,14.98329976051769,True,164.72310935735126,True
SLC25A5,True,True,True,True,0.020789151713415072,False,0.011876132549605338,False,346.71568491422624,True
MCUB,True,True,True,True,162.57406353444262,True,50.403232840414994,True,27.032332577971665,True
HOXA11,False,False,False,False,0.06286482401712366,False,1.1759278778514086,False,1.7560736629912344,False
DHX33,True,True,True,True,59.5631821736268,True,107.3979802204227,True,49.80031154286789,True
MEOX1,False,False,False,False,0.0038421627552102516,False,0.5119122639590464,False,0.3097542621620852,False
THSD7A,False,False,False,False,0.01010111190004492,False,3.421977718737699,False,0.005949740813902538,False
LIG3,True,True,True,True,80.78277285380888,True,23.976489466100713,True,13.312420966527013,True
RPAP3,True,True,True,True,83.36999770128097,True,93.725791977358,True,106.46540467733979,True
ACSM3,True,True,False,True,0.6300853416424542,False,0.8588890237278889,False,10.468661224188311,True
REXO5,True,True,False,True,3.9161013443075188,False,15.499374069302535,True,23.148867101471392,True
CIAPIN1,True,True,True,True,25.90333796158367,True,33.04095679100802,True,25.758590313302264,True
SPPL2B,True,True,True,True,107.05158823665542,True,65.28551449231837,True,42.54790782959249,True
FAM214B,False,False,True,True,5.394838041484848,True,12.342807064778743,True,5.775339775766739,True
COPZ2,False,False,True,True,0.15376990358851428,False,34.14335067218037,True,51.7140912079042,True
PRKAR2B,True,True,True,True,66.22974145631619,True,2.840026814495981,False,2.3418476441002656,False
MSL3,True,True,True,True,5.361003358661176,True,0.6762455213049635,False,0.6058928357376059,False
CREBBP,True,True,True,True,59.462656848619304,True,62.86914531583527,True,48.90707882809987,True
TSPOAP1,False,False,False,False,32.042996286129245,True,5.283879550857005,True,3.2492528202771123,False
MPO,False,False,False,False,0.012273551694812741,False,0.0,False,0.0013001250200219254,False
PON1,False,False,False,False,0.0,False,0.4526878701478432,False,0.011705546168108658,False
GCFC2,True,True,True,True,45.89969624319932,True,26.7732827457066,True,17.579007200429576,True
WDR54,True,True,True,True,262.4695202336796,True,158.574499003477,True,42.72112426873593,True
CROT,False,False,True,True,4.810662518257287,False,3.1978814384025247,False,17.26019559693728,True
ABCB4,False,False,False,False,0.14381551052708472,False,0.016541525062691544,False,0.012407200029800202,False
KMT2E,True,True,True,True,146.39864786634087,True,84.38470757727744,True,54.86051805598374,True
RHBDD2,True,True,True,True,56.31293741830447,True,32.38209703233455,True,19.920608496829484,True
SOX8,False,False,False,False,0.6574768293287961,False,0.0,False,0.0,False
IBTK,True,True,True,True,142.32039868642855,True,110.16141694166267,True,144.91412241794023,True
ZNF195,True,True,True,True,91.74728994891521,True,45.67460031753489,True,26.568062839739056,True
MYCBP2,True,True,True,True,46.99166898135367,True,29.566490246120658,True,23.772970331385025,True
FBXL3,True,True,True,True,98.39475984402233,True,219.9672522270314,True,96.75291753249846,True
ITGAL,False,False,False,False,133.32454568710165,True,0.0063781042233254925,False,0.06747798804450858,False
PDK2,False,False,True,True,65.63055895725442,True,116.8142205033584,True,49.02585418016981,True
ITGA3,False,False,True,True,17.666581838732004,True,259.82468637719734,True,204.09762510077323,True
ZFX,True,True,True,True,12.556493450688924,True,43.40401077463435,True,15.847698391238206,True
LAMP2,True,True,True,True,160.23945016724142,True,228.06528993253733,True,243.88472964696044,True
ITGA2B,False,False,False,False,2.1445026969338197,False,1.0919319406563606,False,2.672629569287851,False
ASB4,False,False,False,False,0.0,False,0.15023560433613856,False,0.03840013718549055,False
GDE1,True,True,True,True,79.4879405509783,True,75.84191989671183,True,92.57255985934273,True
REX1BD,True,True,True,True,0.8794531526966713,False,0.6042544038236972,False,0.24460928195144363,False
CRLF1,False,False,False,False,0.0,False,6.689420596556362,True,2.8980976323516767,False
OSBPL7,False,False,False,False,11.429661113284626,True,4.405700409334831,False,2.162854239006692,False
TMEM98,True,True,True,True,33.232179552983,True,0.005855190402812137,False,0.21678144646676417,False
YBX2,False,False,False,False,14.784951459489195,True,0.20588372692870704,False,4.043401330890478,False
KRT33A,False,False,False,False,0.001776246889791696,False,0.0,False,1.1210875481492744,False
MAP3K14,False,False,False,False,4.061296682968932,False,12.150063524303457,True,6.009947011773271,True
ABCC8,False,False,False,False,0.032736758301646476,False,0.0,False,0.0,False
CACNG3,False,False,False,False,0.0059763673264638184,False,0.030229108472666168,False,0.0,False
TMEM132A,False,False,True,True,4.750515778864721,False,31.427286493579334,True,79.77649997760206,True
AP2B1,True,True,True,True,24.024472148253658,True,11.585120210914573,True,53.37924168409577,True
TAC1,False,False,False,False,0.0,False,0.0,False,0.0,False
ZNF263,True,True,True,True,73.0998196283892,True,102.03030897298332,True,68.65183036165534,True
CX3CL1,False,False,False,False,0.0,False,0.0,False,369.34346665806214,True
SPATA20,False,False,True,True,17.981159238482725,True,81.27668199850699,True,54.12262772212333,True
CACNA1G,False,False,False,False,0.07364467080532981,False,14.093193711331576,True,0.12708271707207403,False
TNFRSF12A,True,True,True,True,2.2002751446647766,False,16.43172446592727,True,6.482704124298451,True
DLX6,False,False,False,False,0.0,False,0.07539085275390048,False,2.665132524976983,False
MAP3K9,False,False,False,False,22.438079135693716,True,2.517168612868583,False,8.265276051584554,True
RALA,True,True,True,True,44.31890792053797,True,31.135801241827398,True,128.73713133103203,True
BAIAP2L1,True,True,True,True,0.003192986668642061,False,31.107915727975335,True,61.24412537783834,True
KDM7A,False,True,False,True,22.103968179821035,True,2.5551368938046046,False,5.051566921910032,True
ETV1,False,False,True,True,0.23870171535612045,False,12.905120385176433,True,0.48820082852043967,False
AGK,True,True,True,True,30.87797979015964,True,17.9780807162238,True,36.26072025914848,True
ALDH3B1,False,False,True,True,0.02846383505624865,False,198.4449451802635,True,59.16122400713699,True
TTC22,False,False,False,False,0.0046650494495241645,False,0.08155990153934738,False,5.013267158517576,True
PHTF2,True,True,True,True,91.39072061164379,True,102.89125000092685,True,95.93797943501882,True
CCL26,False,False,False,False,0.0,False,0.03807972411512531,False,5.189598837000574,True
FARP2,False,True,True,True,61.15314273219594,True,50.61076361608793,True,49.830212609093444,True
USH1C,False,False,False,False,0.0,False,2.192739649581666,False,0.0,False
GGCT,True,True,True,True,52.129550345896256,True,40.28060436974345,True,367.73175704924586,True
DBF4,True,True,True,True,111.10898373873648,True,72.30597248476101,True,76.05242692082815,True
TBXA2R,True,True,False,True,0.027241270593776006,False,19.989237263223828,True,0.10942717604107055,False
IFRD1,True,True,True,True,47.77024348571327,True,139.14645327017996,True,134.51852433934724,True
LGALS14,False,False,False,False,0.5754168316070671,False,0.0,False,0.012191078081416895,False
COX10,True,True,True,True,56.14827881804216,True,99.59067597890397,True,73.1125718474543,True
GTF2IRD1,False,False,True,True,23.193698076176286,True,149.40994334483085,True,63.09262408119596,True
PAF1,True,True,True,True,119.91499388596519,True,139.95061794924024,True,74.1108749079427,True
VPS41,True,True,True,True,83.33162474914688,True,33.66372697682797,True,31.35040809372564,True
ARHGAP44,False,False,False,False,18.781183129375844,True,5.6641211527720685,True,0.7507863266484807,False
ELAC2,True,True,True,True,195.79500335899732,True,228.8107659761136,True,96.06319546066358,True
SCIN,False,False,False,False,0.0,False,0.6993842150441115,False,2.101081587764068,False
ARSD,False,False,False,False,0.0,False,0.0,False,0.0,False
PNPLA4,True,True,False,True,0.0,False,25.57013927826092,True,0.0,False
MYH13,False,False,False,False,0.0,False,0.0,False,0.0,False
ADIPOR2,True,True,True,True,67.85841322441533,True,35.600639907108345,True,152.6657552991778,True
CDKL3,False,False,False,False,3.522163486676617,False,1.8473957299683796,False,13.224240802975622,True
UPP2,False,False,False,False,0.0,False,0.0,False,0.011607618128737736,False
PRSS21,True,True,False,True,0.0,False,496.594935468264,True,45.9243185900386,True
MARK4,True,True,True,True,13.893376699179422,True,10.068714281886326,True,12.608717874677902,True
PROM1,False,False,False,False,0.13701530009826166,False,0.05197820845249158,False,0.04159697885314843,False
CCDC124,True,True,True,True,298.5708085613624,True,177.23927041416172,True,96.37020719612084,True
CEACAM21,False,False,False,False,3.777058763918383,False,0.0,False,0.0,False
PAFAH1B1,True,True,True,True,333.2619651209136,True,234.7349107680427,True,201.60144452040595,True
NOS2,False,False,False,False,0.10146946957990789,False,0.0025551399194619897,False,0.013951930211417418,False
DNAH9,False,False,False,False,0.0,False,0.04213009774182676,False,0.006854526174427722,False
KIAA0100,True,True,True,True,137.28433991493537,True,458.8190324336204,True,153.05972139641193,True
SLC13A2,False,False,False,False,0.009414243685030466,False,0.0029101914906000813,False,0.020608148844553094,False
GAS7,False,False,False,False,132.2796915682191,True,2.0788421405688844,False,0.49572115079531526,False
TRAPPC6A,True,True,False,True,80.63944005419941,True,5.261428630360923,True,125.90991265883193,True
MATK,True,True,False,True,0.0,False,0.07516762830088766,False,0.02634908869663068,False
CEACAM7,False,False,False,False,0.0,False,0.0,False,0.007571699837783934,False
CD79B,False,False,False,False,0.15503446545955707,False,0.02824133024924726,False,0.007913613794458386,False
SCN4A,False,False,False,False,0.07658023158106529,False,0.0403309837519638,False,0.11093480550251189,False
ST7L,True,True,True,True,20.706230841345608,True,16.21022688574809,True,15.00681662148267,True
TKTL1,False,False,False,False,0.2148444548445785,False,0.0,False,0.018198075589505643,False
PAX6,True,True,True,True,10.879513158287038,True,34.11932553586477,True,0.1245198142659548,False
RPUSD1,True,True,True,True,31.766512307958152,True,16.428112386515583,True,11.048417269739774,True
RHBDF1,False,False,True,True,0.07248465564119211,False,7.9633988346896105,True,13.819845919350904,True
LUC7L,True,True,True,True,110.97863022663294,True,113.880355033024,True,67.44181810438504,True
CACNA2D2,False,False,False,False,3.7731510119478053,False,0.027337018388735125,False,0.05632590189206662,False
BAIAP3,False,False,False,False,0.07595448880564915,False,0.016543454485750623,False,0.16547357078598926,False
TSR3,True,True,True,True,155.37354459406774,True,168.6140531305182,True,214.1154678077226,True
PIGQ,True,True,True,True,53.8135253899943,True,50.7630883014718,True,26.72926419273903,True
CRAMP1,True,True,False,True,72.78004384852478,True,49.56726912993826,True,55.34185439192428,True
TEAD3,False,False,True,True,3.9932119585547463,False,15.016851890845466,True,37.129853914398424,True
SELE,False,False,False,False,0.0011570260173498366,False,0.0,False,0.0,False
DNAJC11,True,True,True,True,66.64725758916572,True,87.71661473829012,True,96.0809544175544,True
FMO3,False,False,False,False,0.0,False,0.0,False,0.1854310894986354,False
MYLIP,True,True,False,True,4.991366413251413,False,19.088204855041113,True,109.29166727533085,True
NOX1,False,False,False,False,0.0,False,0.0014372028583090446,False,0.07190525666291171,False
E2F2,True,True,False,True,86.75465813705398,True,30.417049599959686,True,10.577133123709242,True
PSMB1,True,True,True,True,784.3711071525993,True,652.8728002158314,True,551.126832124861,True
SYN1,False,False,False,False,3.322712008985492,False,0.4006435240310292,False,0.06197343435489932,False
JARID2,True,True,True,True,211.4055464394986,True,71.06634935066806,True,56.28130943965838,True
CDKL5,False,False,False,False,9.759375519301315,True,34.08482256913149,True,4.128390460146481,False
CAMK1G,False,False,False,False,0.008381476983561049,False,0.0,False,0.0,False
CDK11A,True,True,True,True,9.021429504229072,True,3.744036404007608,False,2.1082584627960994,False
NADK,True,True,True,True,91.57699877358486,True,84.26611453273713,True,42.140641014184034,True
TFAP2B,True,True,False,True,0.0,False,0.0,False,0.009772084626042168,False
TFAP2D,False,False,False,False,0.14963690353379047,False,0.0,False,0.0,False
DLEC1,False,False,False,False,0.281288858059686,False,0.0,False,0.0,False
CYTH3,False,False,False,False,32.352630628793776,True,54.14397753636504,True,364.7036185751207,True
ADAM22,False,False,False,False,40.669573159110016,True,52.32422298331519,True,8.654989887624698,True
SYPL1,True,True,True,True,77.60673122479524,True,110.82219660024201,True,210.20906659216533,True
CYB561,True,True,True,True,0.23522975518831987,False,53.0467841313647,True,78.4102046956886,True
SPAG9,True,True,True,True,96.15510134018358,True,149.6928014626013,True,134.43892406599088,True
CELSR3,False,False,False,False,12.511465716995955,True,11.619773783759667,True,0.6824921123125186,False
AASS,False,False,True,True,25.841433878464034,True,41.14983529860419,True,19.947707066386602,True
PLEKHG6,False,False,False,False,0.00922351805432137,False,0.03794383572794594,False,12.938514665033713,True
SS18L2,True,True,True,True,43.11092137172069,True,6.351227102321402,True,43.538524814412646,True
MPND,False,False,False,False,32.4700492757845,True,4.597554221070287,False,4.688751506205375,False
MGST1,True,True,True,True,0.0,False,355.4560870367965,True,0.018660969011107493,False
CRY1,True,True,True,True,91.71265122321103,True,57.74242522334082,True,9.75998650015504,True
PGLYRP1,False,False,False,False,0.0,False,0.0,False,0.0,False
NFIX,False,False,True,True,33.743293242180826,True,14.83994843974861,True,40.699843418116764,True
ST3GAL1,False,False,True,True,28.087410872031356,True,25.107386272327858,True,4.841410179255464,False
MMP25,False,False,False,False,0.029241624847580493,False,0.005107398372987174,False,0.06589511010182822,False
IL32,False,False,False,False,640.5921543841636,True,8.24964758152286,True,2.3475160600374174,False
PKD1,True,True,True,True,14.255632107482278,True,8.964886594982808,True,8.867735903332889,True
MAPK8IP2,False,False,False,False,0.3373266504829798,False,0.7649680144221466,False,0.9321109431369323,False
MED24,True,True,True,True,87.13432351361438,True,76.5196384003276,True,60.42486381957749,True
RHOBTB2,False,False,False,False,15.087265025494268,True,42.359047199198336,True,23.34966435377118,True
HEATR5B,True,True,False,True,32.53894593056849,True,52.49315572631713,True,49.955600021889964,True
SEC62,True,True,True,True,107.89344020511372,True,182.17087315094918,True,251.06106187144306,True
CSDE1,True,True,True,True,426.9179471081966,True,187.334829802355,True,102.2085585322121,True
UBE3C,True,True,True,True,154.09265344410468,True,127.29712432882769,True,146.67847481341042,True
REV3L,True,True,True,True,50.65181426344492,True,62.064452505449765,True,36.73663320641892,True
TENM1,False,False,False,False,0.033410328870594364,False,26.91966052125955,True,0.0,False
PAX7,False,False,False,False,0.0037864410434445997,False,0.0,False,0.003530455118030176,False
MASP2,False,False,False,False,0.14861032457297374,False,0.07516069109516402,False,0.10741278558362682,False
IYD,False,False,False,False,0.001614707531254279,False,0.0019772192704535425,False,0.0,False
FAM76A,True,True,True,True,48.73145416469512,True,14.42771971029747,True,25.905313071234612,True
TRAF3IP3,False,False,False,False,244.83353522410258,True,0.05322999616744028,False,0.0,False
POMT2,False,False,True,True,7.18462504035662,True,20.604132189383417,True,11.954348056452003,True
VTA1,True,True,True,True,75.56968036997765,True,87.84627511139854,True,181.2313861588116,True
MLXIPL,False,False,False,False,0.05008394126160303,False,6.983982855198216,True,8.917541730911859,True
BAZ1B,True,True,True,True,376.4335719200049,True,400.4647473893356,True,127.67931128362156,True
RANBP9,True,True,True,True,303.6021294190034,True,175.54675129780983,True,170.18362373684425,True
ETV7,False,False,False,False,0.0,False,0.0,False,0.273236982901256,False
SPRTN,True,True,True,True,28.52102343629439,True,28.461566266807267,True,27.68758783867933,True
EEF1AKNMT,True,True,True,True,74.43932143639853,True,79.59833953789055,True,32.16939235789983,True
DYRK4,True,True,True,True,48.132872273882384,True,23.198502955925,True,12.687176397155037,True
ZNF207,True,True,True,True,24.948968233206323,True,2.2266718945698605,False,2.804298949469528,False
UQCRC1,True,True,True,True,580.7095544434252,True,545.3845775054716,True,520.051864758461,True
STARD3NL,True,True,True,True,129.7491551346248,True,34.73382105847591,True,82.67203355756249,True
CD9,True,True,True,True,12.473985798396221,True,301.1005579005991,True,1398.4781804121014,True
HHATL,False,False,False,False,0.0,False,0.002509596697772281,False,0.008146780601254549,False
NCAPD2,True,True,True,True,261.6067370962055,True,351.0161428389943,True,268.5540946344166,True
IFFO1,False,False,True,True,22.317567656483877,True,0.09603566641964192,False,0.03557877264748413,False
GIPR,False,False,False,False,2.599561513408418,False,0.1165407058233431,False,0.30803058222662544,False
SEMA3G,False,False,False,False,6.685458972859419,True,0.7058443319998191,False,0.06363644732916589,False
NISCH,True,True,True,True,69.01905173010795,True,28.7311226346437,True,18.590375274301334,True
STAB1,False,False,False,False,0.04730117408466472,False,0.06367914583260413,False,0.14586876933743076,False
FUZ,False,False,False,False,107.25381166923498,True,34.17796492748263,True,2.8079524198307477,False
SLC6A13,False,False,False,False,0.2497786968101615,False,0.4459585847939223,False,0.19171101279607244,False
IDS,False,True,True,True,72.32714355035773,True,46.30529531659637,True,59.36568958295509,True
PRSS3,False,False,False,False,0.07388841675646574,False,0.08703705543080224,False,0.00983164829629831,False
ZNF200,True,True,False,True,38.06804697406063,True,36.03938171089377,True,32.22722756632699,True
CD4,False,False,False,False,72.19012793042317,True,0.20437015477669385,False,0.055971791187561015,False
LRRC23,False,False,True,True,8.03905408968907,True,2.658583548426504,False,8.70249016778521,True
BTK,True,True,False,True,0.06885145783716205,False,0.003192611530691213,False,0.1078809074668152,False
HFE,False,False,False,False,0.0,False,0.8568664782449377,False,7.236872643341784,True
SCMH1,True,True,True,True,89.29174861369786,True,20.416994221998795,True,22.373550275366835,True
FYN,True,True,True,True,177.24284050217605,True,10.484727482036043,True,0.40240964857413536,False
HIVEP2,False,False,True,True,36.3865803587229,True,29.182996009639147,True,37.079618454470285,True
FMO1,False,False,False,False,0.0,False,0.0,False,0.20006725180530877,False
ELOA,True,True,True,True,72.93101478017645,True,40.159076964846506,True,29.428254220805222,True
LYPLA2,True,True,True,True,32.0657527792421,True,9.622680611427118,True,16.16154279502303,True
CLCN6,True,True,False,True,23.469815244318706,True,12.205796067553566,True,22.900686021758673,True
MRC2,False,False,True,True,23.821147758123907,True,79.47094364539961,True,54.212342982464335,True
SLC6A7,False,False,False,False,0.0,False,0.0,False,0.0,False
TSPAN9,False,False,True,True,11.513587785804607,True,5.653035750784918,True,29.298243549719192,True
BTBD7,True,True,True,True,39.778763222150765,True,101.67602039240906,True,105.83247528892588,True
MKS1,True,True,False,True,36.566323513031556,True,33.98399861958949,True,23.597896407450456,True
ABHD5,True,True,True,True,39.48691462873156,True,75.04947585084797,True,8.048683363594119,True
ANOS1,False,False,True,True,0.0,False,129.839127038484,True,0.0,False
AKAP8L,True,True,True,True,96.0303617236072,True,25.548581654477534,True,40.23526418601729,True
MBTD1,True,True,False,True,120.6825681240764,True,49.293992759945745,True,34.91203560932286,True
UTP18,True,True,True,True,107.61661857687582,True,92.98176722751009,True,44.25383291007413,True
RNF216,True,True,True,True,26.5506671018858,True,13.18157455762782,True,18.345060535782327,True
TTC19,True,True,True,True,175.99692010585233,True,105.3120070937547,True,130.86584235719,True
PTBP1,True,True,True,True,224.07728657427867,True,58.16045992387788,True,83.77519774241895,True
DPF1,False,True,False,True,25.603390753337063,True,4.659805227411063,False,1.503101198598177,False
SYT7,False,False,False,False,1.9948197353901307,False,1.7300676230343386,False,5.787989646073339,True
LARS2,True,True,True,True,63.345766812099875,True,23.256629212637414,True,19.1711823311156,True
PIK3C2A,True,True,True,True,27.773632447584124,True,87.79833760237335,True,109.9462803948439,True
PLAUR,True,True,True,True,22.711834180095977,True,71.79608877566884,True,27.7303146354477,True
ANLN,True,True,True,True,112.61788928552801,True,130.78487277219259,True,341.07305152371356,True
WIZ,True,True,True,True,113.08562080476374,True,65.75085244614225,True,40.51929354642782,True
RABGAP1,True,True,True,True,83.99691372259171,True,117.04816448899467,True,182.1683971698361,True
DCN,False,False,False,False,0.003890029117681646,False,18.563780920329958,True,0.06919199401706602,False
QPCTL,False,False,False,False,20.060061164740386,True,24.760532453100538,True,10.238799032367192,True
PPP5C,True,True,True,True,96.55791166508776,True,63.70303264219986,True,25.287212676527467,True
CEP68,True,True,False,True,50.24720236132641,True,27.387338342284874,True,77.72446382382871,True
MAP4K3,True,True,True,True,7.652438287111258,True,7.768064570015509,True,14.07324209294582,True
ZBTB32,False,False,False,False,0.29288856668292157,False,0.002170440338935963,False,0.057373133900030904,False
TYROBP,True,False,False,True,0.21869442909528183,False,0.002796964957385442,False,0.0,False
TMEM159,True,True,False,True,12.460120507552688,True,2.9916387319847195,False,42.246241313457695,True
GABRA3,False,False,False,False,0.007874195868611095,False,23.683486072708373,True,2.7522279204131075,False
BRCA1,True,True,True,True,123.0294397651944,True,99.32851625688863,True,61.579165279900934,True
ERCC1,True,True,True,True,112.52475866092541,True,129.6780653529659,True,92.57930075016475,True
CD22,False,False,False,False,0.025742269830307314,False,0.003150781267723145,False,0.09418705015557415,False
SEMA3B,False,False,False,False,0.06159948103689135,False,3.846801649150969,False,0.40894103455561087,False
MBTPS2,True,True,True,True,3.438507883814957,False,6.632743134710508,True,27.94646127261899,True
PRICKLE3,False,True,False,True,16.562470478310058,True,15.07298294420759,True,21.377670505051263,True
LTF,False,False,False,False,0.2630712516917912,False,0.0,False,0.006544077121796084,False
EXTL3,True,True,True,True,53.19015040911687,True,49.23969680233747,True,84.20469728969252,True
NR1H4,False,False,False,False,0.004461978373326091,False,0.0,False,0.00785265425795095,False
ELOVL5,True,True,True,True,492.0387419213412,True,237.88153213356526,True,599.0106785608758,True
ALOX5,False,False,False,False,1.1760159990489485,False,0.23447843390668574,False,0.09813430383415092,False
KDM5D,False,False,False,False,50.92927694848852,True,0.0,False,39.91550183251993,True
CALCOCO1,False,False,True,True,16.98530240762406,True,8.335072726099522,True,10.048953776589602,True
UBR7,True,True,True,True,222.11978547018086,True,96.49461284892014,True,49.62148612611958,True
MAP4K5,True,True,True,True,111.99574027659668,True,67.7807365899409,True,61.06879254654836,True
EHD3,False,False,True,True,2.555764117628012,False,4.0352550935085345,False,26.141268450010596,True
